5.300000000000000266e-01, 3.351032163829112509e+00, 4.068814901259151795e-02
5.400000000000000355e-01, 3.351032163829112509e+00, 3.849087577541052824e-02
5.500000000000000444e-01, 3.351032163829112509e+00, 3.641929985619170307e-02
5.600000000000000533e-01, 3.351032163829112509e+00, 3.446548548592025946e-02
5.700000000000000622e-01, 3.351032163829112509e+00, 3.262207705154988868e-02
5.799999999999999600e-01, 3.351032163829112509e+00, 3.088224834839317992e-02
5.899999999999999689e-01, 3.351032163829112509e+00, 2.923965713958505755e-02
5.999999999999999778e-01, 3.351032163829112509e+00, 2.768840437541447708e-02
6.099999999999999867e-01, 3.351032163829112509e+00, 2.622299751487681269e-02
6.199999999999999956e-01, 3.351032163829112509e+00, 2.483831746757538331e-02
6.300000000000000044e-01, 3.351032163829112509e+00, 2.352958873841723073e-02
6.400000000000000133e-01, 3.351032163829112509e+00, 2.229235241231106515e-02
6.500000000000000222e-01, 3.351032163829112509e+00, 2.112244166283830382e-02
6.600000000000000311e-01, 3.351032163829112509e+00, 2.001595950892076994e-02
6.700000000000000400e-01, 3.351032163829112509e+00, 1.896925857789720504e-02
6.800000000000000488e-01, 3.351032163829112509e+00, 1.797892266304029416e-02
6.900000000000000577e-01, 3.351032163829112509e+00, 1.704174988910758110e-02
7.000000000000000666e-01, 3.351032163829112509e+00, 1.615473732164534465e-02
7.099999999999999645e-01, 3.351032163829112509e+00, 1.531506687495743507e-02
7.199999999999999734e-01, 3.351032163829112509e+00, 1.452009239033679941e-02
7.299999999999999822e-01, 3.351032163829112509e+00, 1.376732777070207615e-02
7.399999999999999911e-01, 3.351032163829112509e+00, 1.305443607047844859e-02
7.500000000000000000e-01, 3.351032163829112509e+00, 1.237921945068060081e-02
7.600000000000000089e-01, 3.351032163829112509e+00, 1.173960991889769732e-02
7.700000000000000178e-01, 3.351032163829112509e+00, 1.113366078244967979e-02
7.800000000000000266e-01, 3.351032163829112509e+00, 1.055953875052008384e-02
7.900000000000000355e-01, 3.351032163829112509e+00, 1.001551662772329383e-02
8.000000000000000444e-01, 3.351032163829112509e+00, 9.499966547439503764e-03
8.100000000000000533e-01, 3.351032163829112509e+00, 9.011353698452217661e-03
8.200000000000000622e-01, 3.351032163829112509e+00, 8.548230503035738476e-03
8.300000000000000711e-01, 3.351032163829112509e+00, 8.109231208736803614e-03
8.399999999999999689e-01, 3.351032163829112509e+00, 7.693066859738292851e-03
8.499999999999999778e-01, 3.351032163829112509e+00, 7.298520616940719179e-03
8.599999999999999867e-01, 3.351032163829112509e+00, 6.924443398796329037e-03
8.699999999999999956e-01, 3.351032163829112509e+00, 6.569749817520230926e-03
8.800000000000000044e-01, 3.351032163829112509e+00, 6.233414387621223803e-03
8.900000000000000133e-01, 3.351032163829112509e+00, 5.914467985776489592e-03
9.000000000000000222e-01, 3.351032163829112509e+00, 5.611994542937398522e-03
9.100000000000000311e-01, 3.351032163829112509e+00, 5.325127951233646351e-03
9.200000000000000400e-01, 3.351032163829112509e+00, 5.053049169752605631e-03
9.300000000000000488e-01, 3.351032163829112509e+00, 4.794983514632784362e-03
9.400000000000000577e-01, 3.351032163829112509e+00, 4.550198120139052442e-03
9.500000000000000666e-01, 3.351032163829112509e+00, 4.317999558497858520e-03
9.599999999999999645e-01, 3.351032163829112509e+00, 4.097731607277662474e-03
9.699999999999999734e-01, 3.351032163829112509e+00, 3.888773154008515025e-03
9.799999999999999822e-01, 3.351032163829112509e+00, 3.690536228563513071e-03
9.899999999999999911e-01, 3.351032163829112509e+00, 3.502464154574395222e-03
1.000000000000000000e+00, 3.351032163829112509e+00, 3.324029811835828210e-03
1.010000000000000009e+00, 3.351032163829112509e+00, 3.154734002277889433e-03
1.020000000000000018e+00, 3.351032163829112509e+00, 2.994103912647684117e-03
1.030000000000000027e+00, 3.351032163829112509e+00, 2.841691667564408622e-03
1.040000000000000036e+00, 3.351032163829112509e+00, 2.697072967080070115e-03
1.050000000000000044e+00, 3.351032163829112509e+00, 2.559845803312899536e-03
1.060000000000000053e+00, 3.351032163829112509e+00, 2.429629251115751447e-03
1.070000000000000062e+00, 3.351032163829112509e+00, 2.306062328104398901e-03
1.080000000000000071e+00, 3.351032163829112509e+00, 2.188802919704625934e-03
1.090000000000000080e+00, 3.351032163829112509e+00, 2.077526765181626940e-03
1.100000000000000089e+00, 3.351032163829112509e+00, 1.971926500897385349e-03
1.110000000000000098e+00, 3.351032163829112509e+00, 1.871710757300539289e-03
1.120000000000000107e+00, 3.351032163829112509e+00, 1.776603306391624825e-03
1.130000000000000115e+00, 3.351032163829112509e+00, 1.686342256627418931e-03
1.140000000000000124e+00, 3.351032163829112509e+00, 1.600679292429226267e-03
1.150000000000000133e+00, 3.351032163829112509e+00, 1.519378955650049811e-03
1.159999999999999920e+00, 3.351032163829112509e+00, 1.442217966528140053e-03
1.169999999999999929e+00, 3.351032163829112509e+00, 1.368984581814278786e-03
1.179999999999999938e+00, 3.351032163829112509e+00, 1.299477987910316323e-03
1.189999999999999947e+00, 3.351032163829112509e+00, 1.233507726994769512e-03
1.199999999999999956e+00, 3.351032163829112509e+00, 1.170893154236795318e-03
1.209999999999999964e+00, 3.351032163829112509e+00, 1.111462924322889189e-03
1.219999999999999973e+00, 3.351032163829112509e+00, 1.055054505627820577e-03
1.229999999999999982e+00, 3.351032163829112509e+00, 1.001513720465540191e-03
1.239999999999999991e+00, 3.351032163829112509e+00, 9.506943099525084042e-04
1.250000000000000000e+00, 3.351032163829112509e+00, 9.024575221034470199e-04
1.260000000000000009e+00, 3.351032163829112509e+00, 8.566717218636070138e-04
1.270000000000000018e+00, 3.351032163829112509e+00, 8.132120218594331065e-04
1.280000000000000027e+00, 3.351032163829112509e+00, 7.719599327218724071e-04
1.290000000000000036e+00, 3.351032163829112509e+00, 7.328030319043233373e-04
1.300000000000000044e+00, 3.351032163829112509e+00, 6.956346499793470252e-04
1.310000000000000053e+00, 3.351032163829112509e+00, 6.603535734605044767e-04
1.320000000000000062e+00, 3.351032163829112509e+00, 6.268637632472730736e-04
1.330000000000000071e+00, 3.351032163829112509e+00, 5.950740878461108262e-04
1.340000000000000080e+00, 3.351032163829112509e+00, 5.648980705673309344e-04
1.350000000000000089e+00, 3.351032163829112509e+00, 5.362536499445975892e-04
1.360000000000000098e+00, 3.351032163829112509e+00, 5.090629526650065732e-04
1.370000000000000107e+00, 3.351032163829112509e+00, 4.832520783392459389e-04
1.380000000000000115e+00, 3.351032163829112509e+00, 4.587508954786533705e-04
1.390000000000000124e+00, 3.351032163829112509e+00, 4.354928480812489421e-04
1.400000000000000133e+00, 3.351032163829112509e+00, 4.134147722616342215e-04
1.409999999999999920e+00, 3.351032163829112509e+00, 3.924567223917470728e-04
1.419999999999999929e+00, 3.351032163829112509e+00, 3.725618062497334658e-04
1.429999999999999938e+00, 3.351032163829112509e+00, 3.536760286987444780e-04
1.439999999999999947e+00, 3.351032163829112509e+00, 3.357481434474231274e-04
1.449999999999999956e+00, 3.351032163829112509e+00, 3.187295124660059547e-04
1.459999999999999964e+00, 3.351032163829112509e+00, 3.025739726554971514e-04
1.469999999999999973e+00, 3.351032163829112509e+00, 2.872377093897619132e-04
1.479999999999999982e+00, 3.351032163829112509e+00, 2.726791365705230207e-04
1.489999999999999991e+00, 3.351032163829112509e+00, 2.588587828551080984e-04
1.500000000000000000e+00, 3.351032163829112509e+00, 2.457391837338765558e-04
1.510000000000000009e+00, 3.351032163829112509e+00, 2.332847791534767886e-04
1.520000000000000018e+00, 3.351032163829112509e+00, 2.214618163964352903e-04
1.530000000000000027e+00, 3.351032163829112509e+00, 2.102382579438095294e-04
1.540000000000000036e+00, 3.351032163829112509e+00, 1.995836940633753252e-04
1.550000000000000044e+00, 3.351032163829112509e+00, 1.894692598768407210e-04
1.560000000000000053e+00, 3.351032163829112509e+00, 1.798675566747653704e-04
1.570000000000000062e+00, 3.351032163829112509e+00, 1.707525772594736281e-04
1.580000000000000071e+00, 3.351032163829112509e+00, 1.620996351078130145e-04
1.590000000000000080e+00, 3.351032163829112509e+00, 1.538852971561405225e-04
1.600000000000000089e+00, 3.351032163829112509e+00, 1.460873200211164444e-04
1.610000000000000098e+00, 3.351032163829112509e+00, 1.386845894789324389e-04
1.620000000000000107e+00, 3.351032163829112509e+00, 1.316570630356028910e-04
1.630000000000000115e+00, 3.351032163829112509e+00, 1.249857154285284957e-04
1.640000000000000124e+00, 3.351032163829112509e+00, 1.186524869093452016e-04
1.650000000000000133e+00, 3.351032163829112509e+00, 1.126402341647575228e-04
1.660000000000000142e+00, 3.351032163829112509e+00, 1.069326837406890928e-04
1.669999999999999929e+00, 3.351032163829112509e+00, 1.015143878396186877e-04
1.679999999999999938e+00, 3.351032163829112509e+00, 9.637068237139470052e-05
1.689999999999999947e+00, 3.351032163829112509e+00, 9.148764714091741886e-05
1.699999999999999956e+00, 3.351032163829112509e+00, 8.685206806309755836e-05
1.709999999999999964e+00, 3.351032163829112509e+00, 8.245140130264749865e-05
1.719999999999999973e+00, 3.351032163829112509e+00, 7.827373923819390714e-05
1.729999999999999982e+00, 3.351032163829112509e+00, 7.430777815971687146e-05
1.739999999999999991e+00, 3.351032163829112509e+00, 7.054278760840514758e-05
1.750000000000000000e+00, 3.351032163829112509e+00, 6.696858127695349118e-05
1.760000000000000009e+00, 3.351032163829112509e+00, 6.357548938980277134e-05
1.770000000000000018e+00, 3.351032163829112509e+00, 6.035433248752617748e-05
1.780000000000000027e+00, 3.351032163829112509e+00, 5.729639654398056245e-05
1.790000000000000036e+00, 3.351032163829112509e+00, 5.439340934854781478e-05
1.800000000000000044e+00, 3.351032163829112509e+00, 5.163751808850926863e-05
1.810000000000000053e+00, 3.351032163829112509e+00, 4.902126807057350803e-05
1.820000000000000062e+00, 3.351032163829112509e+00, 4.653758252356880889e-05
1.830000000000000071e+00, 3.351032163829112509e+00, 4.417974342673442378e-05
1.840000000000000080e+00, 3.351032163829112509e+00, 4.194137331243462554e-05
1.850000000000000089e+00, 3.351032163829112509e+00, 3.981641799256804793e-05
1.860000000000000098e+00, 3.351032163829112509e+00, 3.779913016218775190e-05
1.870000000000000107e+00, 3.351032163829112509e+00, 3.588405383569752102e-05
1.880000000000000115e+00, 3.351032163829112509e+00, 3.406600957297812742e-05
1.890000000000000124e+00, 3.351032163829112509e+00, 3.234008045590892872e-05
1.900000000000000133e+00, 3.351032163829112509e+00, 3.070159877632846996e-05
1.910000000000000142e+00, 3.351032163829112509e+00, 2.914613339930465917e-05
1.919999999999999929e+00, 3.351032163829112509e+00, 2.766947776869173770e-05
1.929999999999999938e+00, 3.351032163829112509e+00, 2.626763852013489238e-05
1.939999999999999947e+00, 3.351032163829112509e+00, 2.493682467259985812e-05
1.949999999999999956e+00, 3.351032163829112509e+00, 2.367343736824898727e-05
1.959999999999999964e+00, 3.351032163829112509e+00, 2.247406013232162975e-05
1.969999999999999973e+00, 3.351032163829112509e+00, 2.133544962777821451e-05
1.979999999999999982e+00, 3.351032163829112509e+00, 2.025452687834922754e-05
1.989999999999999991e+00, 3.351032163829112509e+00, 1.922836893687102639e-05
2.000000000000000000e+00, 3.351032163829112509e+00, 1.825420097663950375e-05
2.010000000000000231e+00, 3.351032163829112509e+00, 1.732938878323672381e-05
2.020000000000000018e+00, 3.351032163829112509e+00, 1.645143162752424839e-05
2.030000000000000249e+00, 3.351032163829112509e+00, 1.561795549979805395e-05
2.040000000000000036e+00, 3.351032163829112509e+00, 1.482670668735349064e-05
2.049999999999999822e+00, 3.351032163829112509e+00, 1.407554567743084305e-05
2.060000000000000053e+00, 3.351032163829112509e+00, 1.336244136920250334e-05
2.069999999999999840e+00, 3.351032163829112509e+00, 1.268546557930922431e-05
2.080000000000000071e+00, 3.351032163829112509e+00, 1.204278782658023262e-05
2.089999999999999858e+00, 3.351032163829112509e+00, 1.143267037988687828e-05
2.100000000000000089e+00, 3.351032163829112509e+00, 1.085346355814365052e-05
2.109999999999999876e+00, 3.351032163829112509e+00, 1.030360126823799409e-05
2.120000000000000107e+00, 3.351032163829112509e+00, 9.781596768921873181e-06
2.129999999999999893e+00, 3.351032163829112509e+00, 9.286038649824432015e-06
2.140000000000000124e+00, 3.351032163829112509e+00, 8.815587013762015548e-06
2.149999999999999911e+00, 3.351032163829112509e+00, 8.368969853054232614e-06
2.160000000000000142e+00, 3.351032163829112509e+00, 7.944979609290125084e-06
2.169999999999999929e+00, 3.351032163829112509e+00, 7.542469907536341680e-06
2.180000000000000160e+00, 3.351032163829112509e+00, 7.160352456120652636e-06
2.189999999999999947e+00, 3.351032163829112509e+00, 6.797594103124940997e-06
2.200000000000000178e+00, 3.351032163829112509e+00, 6.453214042550500488e-06
2.209999999999999964e+00, 3.351032163829112509e+00, 6.126281162134820715e-06
2.220000000000000195e+00, 3.351032163829112509e+00, 5.815911525080802566e-06
2.229999999999999982e+00, 3.351032163829112509e+00, 5.521265979787915466e-06
2.240000000000000213e+00, 3.351032163829112509e+00, 5.241547890409679764e-06
2.250000000000000000e+00, 3.351032163829112509e+00, 4.976000983030950744e-06
2.260000000000000231e+00, 3.351032163829112509e+00, 4.723907300149550872e-06
2.270000000000000018e+00, 3.351032163829112509e+00, 4.484585259521995289e-06
2.280000000000000249e+00, 3.351032163829112509e+00, 4.257387811183437725e-06
2.290000000000000036e+00, 3.351032163829112509e+00, 4.041700687295981520e-06
2.300000000000000266e+00, 3.351032163829112509e+00, 3.836940741729561270e-06
2.310000000000000053e+00, 3.351032163829112509e+00, 3.642554372905091703e-06
2.319999999999999840e+00, 3.351032163829112509e+00, 3.458016027085742159e-06
2.330000000000000071e+00, 3.351032163829112509e+00, 3.282826776911944761e-06
2.339999999999999858e+00, 3.351032163829112509e+00, 3.116512972647584832e-06
2.350000000000000089e+00, 3.351032163829112509e+00, 2.958624961495743558e-06
2.359999999999999876e+00, 3.351032163829112509e+00, 2.808735871608035501e-06
2.370000000000000107e+00, 3.351032163829112509e+00, 2.666440457974157038e-06
2.379999999999999893e+00, 3.351032163829112509e+00, 2.531354006675302780e-06
2.390000000000000124e+00, 3.351032163829112509e+00, 2.403111294547658058e-06
2.399999999999999911e+00, 3.351032163829112509e+00, 2.281365602005334859e-06
2.410000000000000142e+00, 3.351032163829112509e+00, 2.165787775084833204e-06
2.419999999999999929e+00, 3.351032163829112509e+00, 2.056065336007305801e-06
2.430000000000000160e+00, 3.351032163829112509e+00, 1.951901637898990171e-06
2.439999999999999947e+00, 3.351032163829112509e+00, 1.853015062825603741e-06
2.450000000000000178e+00, 3.351032163829112509e+00, 1.759138260468550147e-06
2.459999999999999964e+00, 3.351032163829112509e+00, 1.670017425333293804e-06
2.470000000000000195e+00, 3.351032163829112509e+00, 1.585411610239689860e-06
2.479999999999999982e+00, 3.351032163829112509e+00, 1.505092074969009760e-06
2.490000000000000213e+00, 3.351032163829112509e+00, 1.428841667958130887e-06
2.500000000000000000e+00, 3.351032163829112509e+00, 1.356454239212626205e-06
2.510000000000000231e+00, 3.351032163829112509e+00, 1.287734082469900992e-06
2.520000000000000018e+00, 3.351032163829112509e+00, 1.222495406752758186e-06
2.530000000000000249e+00, 3.351032163829112509e+00, 1.160561833516606125e-06
2.540000000000000036e+00, 3.351032163829112509e+00, 1.101765920093191433e-06
2.550000000000000266e+00, 3.351032163829112509e+00, 1.045948706618406562e-06
2.560000000000000053e+00, 3.351032163829112509e+00, 9.929592867252490610e-07
2.569999999999999840e+00, 3.351032163829112509e+00, 9.426543990488986394e-07
2.580000000000000071e+00, 3.351032163829112509e+00, 8.948980403874761583e-07
2.589999999999999858e+00, 3.351032163829112509e+00, 8.495610977060875128e-07
2.600000000000000089e+00, 3.351032163829112509e+00, 8.065209989840577505e-07
2.609999999999999876e+00, 3.351032163829112509e+00, 7.656613819209614752e-07
2.620000000000000107e+00, 3.351032163829112509e+00, 7.268717796576888875e-07
2.629999999999999893e+00, 3.351032163829112509e+00, 6.900473215438735933e-07
2.640000000000000124e+00, 3.351032163829112509e+00, 6.550884499359169950e-07
2.649999999999999911e+00, 3.351032163829112509e+00, 6.219006510569521223e-07
2.660000000000000142e+00, 3.351032163829112509e+00, 5.903941993562376192e-07
2.669999999999999929e+00, 3.351032163829112509e+00, 5.604839148054775741e-07
2.680000000000000160e+00, 3.351032163829112509e+00, 5.320889329914087990e-07
2.689999999999999947e+00, 3.351032163829112509e+00, 5.051324860360222359e-07
2.700000000000000178e+00, 3.351032163829112509e+00, 4.795416954692919066e-07
2.709999999999999964e+00, 3.351032163829112509e+00, 4.552473748045588046e-07
2.720000000000000195e+00, 3.351032163829112509e+00, 4.321838426602231228e-07
2.729999999999999982e+00, 3.351032163829112509e+00, 4.102887454434213279e-07
2.740000000000000213e+00, 3.351032163829112509e+00, 3.895028881895249267e-07
2.750000000000000000e+00, 3.351032163829112509e+00, 3.697700749635800342e-07
2.760000000000000231e+00, 3.351032163829112509e+00, 3.510369568550727403e-07
2.770000000000000018e+00, 3.351032163829112509e+00, 3.332528877066169472e-07
2.780000000000000249e+00, 3.351032163829112509e+00, 3.163697872953220488e-07
2.790000000000000036e+00, 3.351032163829112509e+00, 3.003420109825280832e-07
2.800000000000000266e+00, 3.351032163829112509e+00, 2.851262266755801190e-07
2.810000000000000053e+00, 3.351032163829112509e+00, 2.706812975548768104e-07
2.819999999999999840e+00, 3.351032163829112509e+00, 2.569681708474107601e-07
2.830000000000000071e+00, 3.351032163829112509e+00, 2.439497722249499585e-07
2.839999999999999858e+00, 3.351032163829112509e+00, 2.315909058268519623e-07
2.850000000000000089e+00, 3.351032163829112509e+00, 2.198581586419773614e-07
2.859999999999999876e+00, 3.351032163829112509e+00, 2.087198103746082399e-07
2.870000000000000107e+00, 3.351032163829112509e+00, 1.981457479506813929e-07
2.879999999999999893e+00, 3.351032163829112509e+00, 1.881073838206469622e-07
2.890000000000000124e+00, 3.351032163829112509e+00, 1.785775786214038086e-07
2.899999999999999911e+00, 3.351032163829112509e+00, 1.695305679160794224e-07
2.910000000000000142e+00, 3.351032163829112509e+00, 1.609418925898078262e-07
2.919999999999999929e+00, 3.351032163829112509e+00, 1.527883326202747542e-07
2.930000000000000160e+00, 3.351032163829112509e+00, 1.450478445042543632e-07
2.939999999999999947e+00, 3.351032163829112509e+00, 1.376995013558371236e-07
2.950000000000000178e+00, 3.351032163829112509e+00, 1.307234363794159335e-07
2.959999999999999964e+00, 3.351032163829112509e+00, 1.241007894362001133e-07
2.970000000000000195e+00, 3.351032163829112509e+00, 1.178136558605715558e-07
2.979999999999999982e+00, 3.351032163829112509e+00, 1.118450380887372086e-07
2.990000000000000213e+00, 3.351032163829112509e+00, 1.061787995372196878e-07
3.000000000000000000e+00, 3.351032163829112509e+00, 1.007996212936409955e-07
3.010000000000000231e+00, 3.351032163829112509e+00, 9.569296035427187014e-08
3.020000000000000018e+00, 3.351032163829112509e+00, 9.084501067387150085e-08
3.030000000000000249e+00, 3.351032163829112509e+00, 8.624266548106258428e-08
3.040000000000000036e+00, 3.351032163829112509e+00, 8.187348198415268467e-08
3.050000000000000266e+00, 3.351032163829112509e+00, 7.772564790494494119e-08
3.060000000000000053e+00, 3.351032163829112509e+00, 7.378794941869559785e-08
3.070000000000000284e+00, 3.351032163829112509e+00, 7.004974064083154280e-08
3.080000000000000071e+00, 3.351032163829112509e+00, 6.650091522288282715e-08
3.089999999999999858e+00, 3.351032163829112509e+00, 6.313187865149032898e-08
3.100000000000000089e+00, 3.351032163829112509e+00, 5.993352265662731158e-08
3.109999999999999876e+00, 3.351032163829112509e+00, 5.689720018228110720e-08
3.120000000000000107e+00, 3.351032163829112509e+00, 5.401470232573377448e-08
3.129999999999999893e+00, 3.351032163829112509e+00, 5.127823626114387749e-08
3.140000000000000124e+00, 3.351032163829112509e+00, 4.868040358497331731e-08
3.149999999999999911e+00, 3.351032163829112509e+00, 4.621418105185373003e-08
3.160000000000000142e+00, 3.351032163829112509e+00, 4.387290116984171629e-08
3.169999999999999929e+00, 3.351032163829112509e+00, 4.165023392058776362e-08
3.180000000000000160e+00, 3.351032163829112509e+00, 3.954017044810226993e-08
3.189999999999999947e+00, 3.351032163829112509e+00, 3.753700590383997832e-08
3.200000000000000178e+00, 3.351032163829112509e+00, 3.563532468222278062e-08
3.209999999999999964e+00, 3.351032163829112509e+00, 3.382998551555022742e-08
3.220000000000000195e+00, 3.351032163829112509e+00, 3.211610755320887006e-08
3.229999999999999982e+00, 3.351032163829112509e+00, 3.048905728456640720e-08
3.240000000000000213e+00, 3.351032163829112509e+00, 2.894443574309483198e-08
3.250000000000000000e+00, 3.351032163829112509e+00, 2.747806711663380091e-08
3.260000000000000231e+00, 3.351032163829112509e+00, 2.608598693581317861e-08
3.270000000000000018e+00, 3.351032163829112509e+00, 2.476443166861562893e-08
3.280000000000000249e+00, 3.351032163829112509e+00, 2.350982831493994060e-08
3.290000000000000036e+00, 3.351032163829112509e+00, 2.231878512607642431e-08
3.300000000000000266e+00, 3.351032163829112509e+00, 2.118808190234112181e-08
3.310000000000000053e+00, 3.351032163829112509e+00, 2.011466183746369139e-08
3.320000000000000284e+00, 3.351032163829112509e+00, 1.909562280052014103e-08
3.330000000000000071e+00, 3.351032163829112509e+00, 1.812820988339123008e-08
3.339999999999999858e+00, 3.351032163829112509e+00, 1.720980752637955051e-08
3.350000000000000089e+00, 3.351032163829112509e+00, 1.633793276873829582e-08
3.359999999999999876e+00, 3.351032163829112509e+00, 1.551022849920038730e-08
3.370000000000000107e+00, 3.351032163829112509e+00, 1.472445698773568435e-08
3.379999999999999893e+00, 3.351032163829112509e+00, 1.397849383915024307e-08
3.390000000000000124e+00, 3.351032163829112509e+00, 1.327032236852757193e-08
3.399999999999999911e+00, 3.351032163829112509e+00, 1.259802783605615966e-08
3.410000000000000142e+00, 3.351032163829112509e+00, 1.195979280676853707e-08
3.419999999999999929e+00, 3.351032163829112509e+00, 1.135389180721095415e-08
3.430000000000000160e+00, 3.351032163829112509e+00, 1.077868654456884652e-08
3.439999999999999947e+00, 3.351032163829112509e+00, 1.023262211008988296e-08
3.450000000000000178e+00, 3.351032163829112509e+00, 9.714222057595795060e-09
3.459999999999999964e+00, 3.351032163829112509e+00, 9.222085028747401986e-09
3.470000000000000195e+00, 3.351032163829112509e+00, 8.754880394012343522e-09
3.479999999999999982e+00, 3.351032163829112509e+00, 8.311345018544198096e-09
3.490000000000000213e+00, 3.351032163829112509e+00, 7.890279746833890617e-09
3.500000000000000000e+00, 3.351032163829112509e+00, 7.490546309202887248e-09
3.510000000000000231e+00, 3.351032163829112509e+00, 7.111063947068662643e-09
3.520000000000000018e+00, 3.351032163829112509e+00, 6.750806741279770139e-09
3.530000000000000249e+00, 3.351032163829112509e+00, 6.408800799837078385e-09
3.540000000000000036e+00, 3.351032163829112509e+00, 6.084121305001132202e-09
3.550000000000000266e+00, 3.351032163829112509e+00, 5.775890544696955605e-09
3.560000000000000053e+00, 3.351032163829112509e+00, 5.483275240849331272e-09
3.570000000000000284e+00, 3.351032163829112509e+00, 5.205484299559861978e-09
3.580000000000000071e+00, 3.351032163829112509e+00, 4.941766701897966504e-09
3.589999999999999858e+00, 3.351032163829112509e+00, 4.691409394691916920e-09
3.600000000000000089e+00, 3.351032163829112509e+00, 4.453735603161640443e-09
3.609999999999999876e+00, 3.351032163829112509e+00, 4.228102721709803034e-09
3.620000000000000107e+00, 3.351032163829112509e+00, 4.013900626554655932e-09
3.629999999999999893e+00, 3.351032163829112509e+00, 3.810550410204641800e-09
3.640000000000000124e+00, 3.351032163829112509e+00, 3.617502272249546160e-09
3.649999999999999911e+00, 3.351032163829112509e+00, 3.434234113221216199e-09
3.660000000000000142e+00, 3.351032163829112509e+00, 3.260250690909961291e-09
3.669999999999999929e+00, 3.351032163829112509e+00, 3.095081511155740405e-09
